CustomerID,Recency,Frequency,Monetary,Cluster
14798.0,52,12,17.52,0
14799.0,50,13,63.559999999999995,0
14800.0,47,392,868.3,4
14801.0,60,59,145.34,0
14803.0,161,44,127.01,1
14804.0,8,12,50.89,0
14805.0,14,47,272.98,0
14806.0,74,11,20.29,0
14808.0,39,256,1236.84,0
14810.0,40,255,593.66,0
14813.0,369,30,84.79,1
14815.0,36,53,87.71000000000001,0
14816.0,196,4,265.9,1
14817.0,199,63,222.48,1
14818.0,73,48,180.07,0
14819.0,63,13,53.69,0
14820.0,20,29,93.46,0
14821.0,366,2,5.050000000000001,1
14823.0,179,70,296.43,1
14824.0,9,29,69.44,0
14825.0,3,121,332.01,0
14828.0,196,17,48.51,1
14829.0,28,45,98.0,0
14830.0,52,40,68.99,0
14834.0,17,70,265.03000000000003,0
14836.0,9,6,16.75,0
14837.0,89,110,192.66,0
14840.0,267,4,12.2,1
14841.0,52,138,440.85,0
14842.0,34,158,1121.61,0
14844.0,63,130,406.01,0
14847.0,148,13,48.79,1
14849.0,21,392,954.78,4
14850.0,311,22,37.25,1
14851.0,22,28,64.88,0
14852.0,57,143,437.1,0
14853.0,8,10,63.85,0
14854.0,77,131,379.48,0
14855.0,118,20,93.4,0
14856.0,35,66,206.77,0
14857.0,59,61,263.88,0
14859.0,12,59,182.19,0
14860.0,8,12,10.78,0
14861.0,51,6,16.41,0
14862.0,25,48,103.42,0
14863.0,28,11,22.23,0
14865.0,6,4,2.61,0
14866.0,10,103,342.72,0
14867.0,185,37,144.85,1
14868.0,2,147,422.2,0
14869.0,3,72,216.62,0
14870.0,261,13,39.6,1
14871.0,2,98,308.47,0
14873.0,209,28,139.84,1
14875.0,8,50,222.34,0
14878.0,12,124,323.59,0
14880.0,76,47,175.69,0
14881.0,19,17,23.34,0
14882.0,26,11,43.45,0
14883.0,18,54,69.66,0
14885.0,131,15,19.03,0
14886.0,252,18,56.3,1
14887.0,78,6,9.67,0
14888.0,206,20,44.2,1
14889.0,335,10,22.6,1
14890.0,253,7,20.35,1
14891.0,147,33,54.53,1
14893.0,9,73,228.82,0
14894.0,84,23,65.31,0
14895.0,7,506,2134.16,4
14896.0,204,43,103.11,1
14897.0,7,55,278.71,0
14898.0,22,119,353.28,0
14901.0,10,98,308.14,0
14902.0,20,24,64.46,0
14903.0,20,364,1022.29,4
14904.0,1,69,51.02,0
14905.0,153,18,41.78,1
14907.0,2,168,584.86,0
14908.0,73,9,32.65,0
14910.0,2,35,103.59,0
14911.0,0,5903,31060.66,3
14912.0,16,28,80.94,0
14913.0,35,87,105.53,0
14915.0,85,13,49.57,0
14916.0,70,79,142.66,0
14918.0,115,45,157.17000000000002,0
14920.0,212,57,214.63,1
14921.0,29,78,154.06,0
14923.0,50,44,151.60999999999999,0
14924.0,245,10,156.65,1
14929.0,31,11,24.830000000000002,0
14930.0,108,128,532.86,0
14931.0,4,42,791.0600000000001,0
14932.0,365,17,160.64,1
14934.0,72,88,313.64,0
14935.0,296,10,26.22,1
14936.0,8,366,1358.79,4
14937.0,56,35,119.85,0
14944.0,29,172,519.04,0
14946.0,13,3,14.05,0
14947.0,71,14,43.18,0
14948.0,22,64,179.71,0
14950.0,8,20,108.62,0
14951.0,78,20,37.9,0
14952.0,45,149,521.67,0
14953.0,24,55,129.15,0
14954.0,11,85,269.87,0
14957.0,252,12,20.89,1
14958.0,146,42,245.73,1
14959.0,58,61,95.34,0
14960.0,7,27,48.7,0
14961.0,10,317,920.61,4
14962.0,270,5,32.7,1
14963.0,9,198,450.51,0
14964.0,246,13,44.26,1
14965.0,95,83,196.56,0
14966.0,14,38,74.13,0
14967.0,49,6,17.55,0
14968.0,29,37,71.79,0
14970.0,67,34,209.93,0
14971.0,34,160,496.33,0
14972.0,127,18,89.05,0
14973.0,106,32,680.3100000000001,0
14974.0,36,21,72.81,0
14975.0,56,11,11.17,0
14976.0,56,73,291.04,0
14978.0,71,216,975.82,0
14981.0,245,8,11.68,1
14984.0,18,41,177.97,0
14985.0,197,87,166.02,1
14987.0,15,4,10.2,0
14988.0,211,40,101.87,1
14995.0,38,61,158.78,0
14997.0,45,27,16.58,0
14998.0,169,75,183.93,1
15000.0,47,77,218.26,0
15002.0,115,115,292.04,0
15004.0,146,158,489.12,0
15005.0,15,1160,2729.28,4
15006.0,50,144,276.2,0
15007.0,158,12,37.93,1
15009.0,11,182,447.39,0
15010.0,35,20,63.370000000000005,0
15012.0,53,128,334.53,0
15014.0,42,35,60.660000000000004,0
15016.0,172,20,91.46000000000001,1
15017.0,33,20,65.25,0
15018.0,38,32,241.68,0
15019.0,266,70,155.98,1
15021.0,8,479,1265.6,4
15022.0,11,135,399.74,0
15023.0,2,563,2152.43,4
15024.0,9,155,438.1,0
15025.0,32,72,193.46,0
15026.0,79,61,132.95,0
15027.0,30,37,146.5,0
15028.0,7,48,95.37,0
15030.0,71,7,20.810000000000002,0
15031.0,3,111,351.33,0
15032.0,255,55,104.05,1
15033.0,4,513,1078.9,4
15034.0,15,400,1174.97,4
15035.0,89,27,57.47,0
15036.0,71,127,267.73,0
15038.0,42,133,547.91,0
15039.0,9,1508,4811.72,4
15041.0,169,67,136.01,1
15042.0,198,5,27.93,1
15043.0,30,3,5.37,0
15044.0,18,461,2156.79,4
15045.0,151,13,95.78,1
15046.0,8,207,573.87,0
15047.0,269,22,49.94,1
15048.0,64,98,246.08,0
15049.0,273,3,5.49,1
15050.0,24,80,212.17,0
15051.0,22,143,321.57,0
15052.0,318,30,105.34,1
15053.0,4,71,111.97,0
15054.0,11,114,195.26,0
15057.0,274,25,89.79,1
15058.0,24,276,790.51,0
15059.0,40,239,754.77,0
15060.0,7,121,209.13,0
15061.0,3,410,1043.84,4
15062.0,70,57,117.52,0
15063.0,212,5,42.85,1
15065.0,37,158,799.39,0
15066.0,31,53,249.53,0
15067.0,77,82,259.3,0
15068.0,45,104,265.8,0
15069.0,178,70,316.64,1
15070.0,372,1,2.95,1
15071.0,93,26,120.84,0
15073.0,9,76,195.62,0
15074.0,104,42,92.84,0
15075.0,77,27,89.45,0
15076.0,172,49,149.34,1
15078.0,6,451,1094.53,4
15079.0,212,48,218.43,1
15081.0,21,35,176.01999999999998,0
15083.0,256,5,33.35,1
15087.0,281,15,30.54,1
15088.0,20,60,320.19,0
15089.0,9,145,481.39,0
15090.0,307,23,81.92,1
15091.0,53,31,59.870000000000005,0
15092.0,214,26,139.83,1
15093.0,17,112,315.46,0
15095.0,103,49,124.14,0
15096.0,42,11,34.23,0
15097.0,3,25,56.65,0
15098.0,181,5,40278.899999999994,2
15099.0,83,23,47.690000000000005,0
15100.0,329,6,65.69999999999999,1
15101.0,8,9,26.19,0
15103.0,30,35,197.64000000000001,0
15104.0,166,71,399.29,1
15105.0,17,101,243.49,0
15106.0,17,102,256.96,0
15107.0,310,20,118.69,1
15108.0,141,61,294.05,0
15109.0,240,31,182.9,1
15110.0,23,40,279.8,0
15111.0,28,84,309.32,0
15113.0,9,101,220.52,0
15114.0,29,197,305.96,0
15115.0,17,21,78.34,0
15116.0,17,45,124.3,0
15117.0,14,80,177.87,0
15118.0,133,1,0.17,0
15119.0,245,14,108.2,1
15120.0,129,22,107.06,0
15121.0,49,28,118.35,0
15122.0,84,87,279.05,0
15123.0,6,106,323.67,0
15124.0,22,15,33.07,0
15125.0,24,140,498.05,0
15127.0,65,16,29.41,0
15128.0,59,111,242.05,0
15129.0,49,84,244.04,0
15130.0,169,22,53.24,1
15132.0,17,52,107.26,0
15133.0,127,29,64.15,0
15134.0,14,73,167.96,0
15135.0,232,10,38.3,1
15136.0,2,69,144.07,0
15139.0,239,13,17.61,1
15140.0,51,81,213.47,0
15142.0,45,26,62.9,0
15143.0,225,14,39.67,1
15144.0,7,218,631.53,0
15145.0,3,67,228.72,0
15146.0,164,95,143.32,1
15147.0,218,29,88.5,1
15148.0,10,20,50.71,0
15149.0,133,23,136.85,0
15150.0,16,344,1005.05,4
15152.0,9,278,982.32,4
15153.0,30,22,102.64999999999999,0
15154.0,73,92,307.53,0
15156.0,0,55,156.26,0
15157.0,3,133,247.35,0
15158.0,44,7,12.950000000000001,0
15159.0,1,720,2041.89,4
15160.0,356,4,6.99,1
15163.0,17,29,70.68,0
15164.0,68,103,303.37,0
15165.0,372,27,134.65,1
15167.0,320,41,109.65,1
15168.0,25,5,16.69,0
15171.0,324,7,23.95,1
15172.0,8,110,229.67000000000002,0
15174.0,322,11,17.04,1
15175.0,71,23,17.03,0
15178.0,259,3,4.05,1
15179.0,17,95,248.22,0
15180.0,366,6,19.6,1
15181.0,65,18,32.81,0
15182.0,153,29,86.25,1
15184.0,28,63,201.53,0
15185.0,69,21,48.88,0
15186.0,13,19,64.22,0
15187.0,1,93,291.2,0
15189.0,0,232,1011.77,0
15192.0,119,51,128.25,0
15193.0,60,19,121.55,0
15194.0,2,326,792.8,4
15195.0,2,1,2.75,0
15197.0,8,36,134.9,0
15198.0,91,10,18.75,0
15199.0,58,13,59.8,0
15201.0,78,97,158.28,0
15203.0,25,142,178.66,0
15204.0,356,9,21.64,1
15205.0,84,38,140.74,0
15206.0,9,9,24.15,0
15208.0,0,43,205.93,0
15210.0,224,20,126.82000000000001,1
15211.0,59,52,285.78,0
15212.0,238,7,29.549999999999997,1
15213.0,318,25,38.94,1
15214.0,1,110,266.37,0
15215.0,44,43,247.19,0
15216.0,87,2,9.6,0
15218.0,10,166,513.44,0
15219.0,175,9,88.95,1
15220.0,51,119,303.58,0
15221.0,365,11,140.15,1
15222.0,318,5,6.72,1
15223.0,225,32,122.61,1
15224.0,357,16,56.589999999999996,1
15225.0,233,23,79.35000000000001,1
15226.0,310,8,30.74,1
15227.0,36,58,265.55,0
15228.0,65,126,401.44,0
15230.0,238,23,40.980000000000004,1
15232.0,112,31,31.95,0
15234.0,276,14,23.560000000000002,1
15235.0,217,143,427.65,1
15236.0,298,15,24.58,1
15237.0,1,99,249.52,0
15238.0,28,52,249.58,0
15239.0,9,52,112.67,0
15240.0,44,83,214.04,0
15241.0,66,111,212.97,0
15243.0,73,22,53.9,0
15244.0,64,34,79.58,0
15245.0,133,89,167.0,0
15246.0,237,33,98.45,1
15247.0,121,6,12.5,0
15249.0,31,358,997.1,4
15251.0,8,121,473.14,0
15252.0,35,44,90.76,0
15253.0,15,55,91.76,0
15254.0,126,18,36.54,0
15255.0,66,47,129.3,0
15256.0,148,6,10.9,1
15257.0,280,8,301.7,1
15258.0,168,34,191.68,1
15260.0,99,78,268.31,0
15261.0,134,19,22.79,0
15262.0,323,10,32.95,1
15263.0,106,12,35.49,0
15264.0,63,23,53.13,0
15265.0,150,82,375.1,1
15266.0,337,6,40.5,1
15267.0,21,11,20.189999999999998,0
15269.0,23,2,149.95,0
15270.0,15,48,291.76,0
15271.0,6,275,754.06,0
15272.0,56,63,259.5,0
15274.0,3,47,96.77,0
15275.0,30,42,139.49,0
15276.0,65,52,125.05,0
15277.0,46,12,21.25,0
15279.0,354,21,80.56,1
15280.0,171,16,12.87,1
15281.0,58,150,604.61,0
15286.0,49,3,13.350000000000001,0
15287.0,21,21,52.63,0
15288.0,42,88,292.62,0
15289.0,28,59,71.97,0
15290.0,4,212,687.69,0
15291.0,25,109,551.17,0
15292.0,200,25,115.82,1
15296.0,43,200,716.36,0
15297.0,9,41,113.54,0
15298.0,1,194,470.95,0
15299.0,66,12,1337.88,0
15300.0,63,28,80.14,0
15301.0,50,247,754.11,0
15303.0,289,31,119.06,1
15304.0,60,26,182.9,0
15306.0,63,58,153.76,0
15307.0,95,12,80.95,0
15308.0,270,21,84.84,1
15311.0,0,2491,6267.75,4
15312.0,74,48,112.74000000000001,0
15313.0,109,1,2.08,0
15314.0,198,24,41.13,1
15315.0,63,38,33.44,0
15316.0,326,1,1.65,1
15318.0,3,33,19.330000000000002,0
15319.0,283,16,51.86,1
15320.0,43,36,110.29,0
15321.0,48,106,388.63,0
15322.0,63,49,150.52,0
15325.0,103,49,53.39,0
15326.0,333,29,42.11,1
15327.0,52,10,43.97,0
15329.0,34,62,240.0,0
15330.0,31,13,7.29,0
15332.0,365,35,99.44,1
15333.0,207,16,47.42,1
15334.0,156,99,148.14,1
15335.0,53,36,101.39,0
15339.0,65,88,220.66,0
15341.0,80,17,50.52,0
15342.0,115,26,59.919999999999995,0
15343.0,86,21,134.2,0
15344.0,0,32,245.22,0
15345.0,34,23,180.45999999999998,0
15346.0,332,17,43.690000000000005,1
15347.0,365,5,11.350000000000001,1
15348.0,71,9,19.02,0
15349.0,157,72,211.7,1
15350.0,372,5,13.350000000000001,1
15351.0,11,233,682.44,0
15353.0,254,63,208.71,1
15355.0,28,14,85.60000000000001,0
15356.0,30,519,1037.24,4
15358.0,4,561,1121.4,4
15360.0,39,13,30.57,0
15361.0,361,7,9.41,1
15363.0,240,17,55.75,1
15364.0,95,29,57.36,0
15365.0,25,151,696.26,0
15366.0,74,44,108.84,0
15367.0,56,96,285.5,0
15368.0,20,4,14.24,0
15369.0,143,1,1592.49,0
15370.0,40,95,369.88,0
15372.0,136,27,22.27,0
15373.0,7,137,725.43,0
15374.0,128,3,11.45,0
15376.0,39,117,338.75,0
15379.0,168,196,504.65,1
15380.0,8,37,225.01,0
15381.0,213,8,49.6,1
15382.0,14,306,755.8,4
15384.0,169,43,82.13,1
15385.0,39,12,26.64,0
15386.0,185,31,42.98,1
15388.0,269,10,20.63,1
15389.0,171,1,1.25,1
15392.0,4,85,181.67,0
15393.0,15,12,18.94,0
15394.0,9,85,275.37,0
15395.0,325,7,45.8,1
15396.0,112,14,50.39,0
15397.0,289,6,29.6,1
15398.0,15,74,199.67000000000002,0
15399.0,0,50,95.49,0
15400.0,91,13,26.9,0
15402.0,148,42,147.32,1
15405.0,188,8,28.8,1
15406.0,17,58,205.77,0
15407.0,33,153,596.1899999999999,0
15408.0,263,34,152.19,1
15410.0,83,122,474.07,0
15411.0,25,100,413.56,0
15412.0,170,10,34.71,1
15414.0,9,39,125.25,0
15415.0,312,48,83.79,1
15416.0,64,193,637.15,0
15417.0,84,28,52.46,0
15419.0,24,8,10.489999999999998,0
15421.0,58,53,141.73,0
15422.0,322,6,18.1,1
15423.0,37,2,7.86,0
15424.0,253,17,29.560000000000002,1
15426.0,18,300,800.2,4
15427.0,32,306,648.43,0
15428.0,14,6,11.18,0
15429.0,26,83,172.52,0
15432.0,22,10,29.09,0
15433.0,78,53,66.28999999999999,0
15434.0,7,59,205.76,0
15435.0,21,29,108.32000000000001,0
15436.0,11,329,703.66,4
15437.0,261,45,128.04,1
15438.0,130,25,88.44,0
15440.0,54,62,145.0,0
15442.0,248,2,9.9,1
15443.0,1,385,1158.01,4
15444.0,8,219,613.38,0
15445.0,263,5,27.75,1
15447.0,330,9,28.09,1
15448.0,312,28,100.17999999999999,1
15449.0,25,62,117.37,0
15450.0,29,30,65.18,0
15452.0,29,58,150.21,0
15453.0,1,286,727.96,0
15454.0,361,25,69.55,1
15456.0,282,60,96.3,1
15457.0,261,58,109.19,1
15458.0,24,7,8.57,0
15460.0,353,58,164.04,1
15462.0,93,11,17.05,0
15463.0,28,7,12.99,0
15464.0,337,157,661.11,1
15465.0,19,104,720.23,0
15466.0,84,57,108.8,0
15467.0,8,53,120.68,0
15468.0,34,29,136.71,0
15469.0,42,27,178.15,0
15471.0,1,77,153.94,0
15472.0,112,76,173.98,0
15473.0,13,14,36.9,0
15475.0,76,29,52.98,0
15478.0,39,46,162.07,0
15480.0,115,45,191.87,0
15482.0,15,127,482.98,0
15483.0,160,88,143.71,1
15484.0,0,189,410.94,0
15485.0,29,86,273.62,0
15488.0,92,2,16.06,0
15489.0,22,55,163.65,0
15491.0,94,155,600.31,0
15492.0,27,35,88.86,0
15493.0,32,299,1337.49,4
15494.0,20,125,298.77,0
15497.0,17,16,55.15,0
15498.0,0,523,2517.99,4
15500.0,7,68,310.17,0
15502.0,15,252,7836.84,4
15503.0,362,70,143.72,1
15504.0,80,13,29.01,0
15505.0,52,99,233.09,0
15506.0,22,164,292.3,0
15507.0,171,46,186.45,1
15508.0,188,92,312.12,1
15510.0,330,1,125.0,1
15511.0,11,160,638.94,0
15512.0,155,7,13.65,1
15513.0,30,314,1294.48,4
15514.0,11,218,538.06,0
15516.0,44,15,41.68,0
15517.0,232,27,48.81,1
15518.0,63,220,548.14,0
15520.0,1,18,31.04,0
15521.0,35,200,800.92,0
15522.0,32,57,54.14,0
15523.0,83,10,36.31,0
15524.0,24,1,110.0,0
15525.0,1,180,496.08,0
15526.0,32,4,21.979999999999997,0
15527.0,18,166,616.02,0
15528.0,253,26,67.8,1
15529.0,22,674,1160.59,4
15530.0,21,108,307.1,0
15531.0,7,228,692.66,0
15532.0,24,263,1036.36,0
15533.0,18,86,340.53,0
15535.0,172,78,381.7,1
15537.0,162,24,92.69,1
15539.0,6,41,55.09,0
15540.0,10,15,25.7,0
15541.0,113,29,60.730000000000004,0
15543.0,287,28,61.58,1
15544.0,8,261,416.33,0
15545.0,53,81,218.05,0
15547.0,6,702,1827.52,4
15549.0,76,116,381.43,0
15550.0,3,61,171.04,0
15551.0,36,29,113.99,0
15552.0,216,17,30.330000000000002,1
15553.0,59,56,134.98000000000002,0
15554.0,277,14,67.35,1
15555.0,11,925,1563.83,4
15556.0,23,31,55.489999999999995,0
15557.0,28,20,71.19,0
15561.0,11,31,143.02,0
15562.0,351,1,3.45,1
15563.0,8,117,224.97,0
15565.0,49,8,36.53,0
15567.0,18,7,22.65,0
15568.0,2,53,135.49,0
15569.0,103,31,67.12,0
15570.0,6,330,1240.06,4
15571.0,11,57,153.99,0
15572.0,4,215,783.38,0
15573.0,31,104,297.01,0
15574.0,177,168,422.75,1
15576.0,37,45,161.15,0
15577.0,150,39,119.36,1
15578.0,161,13,31.05,1
15579.0,68,51,206.38,0
15581.0,120,151,3610.2,4
15582.0,24,44,105.47,0
15584.0,23,125,383.74,0
15585.0,176,31,70.19,1
15587.0,49,9,26.25,0
15589.0,252,30,128.94,1
15590.0,288,1,30.19,1
15592.0,46,24,37.550000000000004,0
15593.0,70,5,16.65,0
15594.0,15,104,329.62,0
15596.0,100,84,366.21,0
15597.0,29,23,38.35,0
15598.0,34,16,38.29,0
15599.0,26,52,98.23,0
15601.0,10,414,1126.65,4
15602.0,7,54,158.84,0
15603.0,78,2,1.01,0
15604.0,51,17,26.240000000000002,0
15605.0,35,67,307.42,0
15606.0,56,91,326.97,0
15607.0,336,13,15.28,1
15608.0,27,60,195.34,0
15609.0,182,18,93.84,1
15610.0,51,6,11.24,0
15611.0,9,45,258.18,0
15612.0,35,6,36.85,0
15615.0,9,429,1110.37,4
15618.0,32,49,126.351,0
15619.0,10,3,13.25,0
15620.0,49,104,384.71,0
15621.0,3,18,40.3,0
15622.0,2,214,944.23,0
15623.0,140,19,81.52,0
15624.0,116,34,124.31,0
15625.0,99,68,109.50999999999999,0
15626.0,74,49,80.7,0
15628.0,4,157,358.36,0
15630.0,44,61,175.58,0
15632.0,15,177,486.02,0
15634.0,16,15,55.9,0
15636.0,89,25,79.28,0
15637.0,52,15,45.400000000000006,0
15638.0,300,2,9.75,1
15639.0,133,25,107.71,0
15640.0,3,495,1421.29,4
15641.0,104,119,227.24,0
15643.0,178,36,208.24,1
15644.0,165,238,424.1,1
15645.0,18,52,153.54,0
15646.0,157,36,105.75,1
15648.0,203,28,129.45,1
15649.0,335,2,8.5,1
15651.0,36,32,69.07,0
15652.0,90,21,80.92,0
15653.0,92,6,5.4399999999999995,0
15654.0,8,21,64.49,0
15655.0,232,37,134.78,1
15656.0,44,47,207.32999999999998,0
15657.0,22,1,1.25,0
15658.0,189,56,358.05,1
15659.0,43,11,60.05,0
15660.0,24,94,221.83,0
15661.0,316,5,4.55,1
15663.0,105,9,22.59,0
15664.0,50,19,74.61,0
15665.0,167,116,262.53,1
15667.0,39,13,20.22,0
15668.0,217,1,1.06,1
15669.0,39,35,111.4,0
15670.0,296,12,37.8,1
15671.0,18,81,205.76,0
15673.0,87,155,457.13,0
15674.0,72,135,1065.22,0
15675.0,80,21,60.46,0
15676.0,8,216,706.53,0
15677.0,48,33,118.21,0
15678.0,52,12,24.48,0
15679.0,23,110,121.48,0
15680.0,8,78,188.76,0
15681.0,17,67,135.22,0
15683.0,116,10,21.63,0
15687.0,8,168,716.81,0
15689.0,119,9,31.5,0
15690.0,3,19,12.98,0
15691.0,251,2,3.8,1
15692.0,27,12,22.85,0
15694.0,0,79,372.09,0
15695.0,266,22,63.52,1
15696.0,32,177,821.53,0
15699.0,17,18,111.25999999999999,0
15700.0,171,89,258.63,1
15701.0,1,237,697.18,0
15703.0,264,5,14.65,1
15704.0,139,117,377.56,0
15705.0,200,6,36.3,1
15706.0,59,59,309.29,0
15707.0,34,214,488.24,0
15708.0,40,297,1213.25,4
15709.0,283,6,14.49,1
15712.0,8,53,194.34,0
15713.0,142,20,111.38,0
15714.0,11,35,107.14999999999999,0
15716.0,145,118,270.07,0
15717.0,233,7,17.3,1
15719.0,32,938,2063.57,4
15720.0,23,128,315.66,0
15721.0,11,91,187.20000000000002,0
15722.0,35,72,235.93,0
15723.0,364,41,106.0,1
15724.0,200,12,43.5,1
15725.0,14,32,84.84,0
15727.0,16,302,980.94,4
15728.0,48,4,16.1,0
15729.0,197,6,24.5,1
15730.0,65,73,213.98,0
15732.0,211,14,26.47,1
15733.0,282,10,43.5,1
15734.0,114,26,125.94,0
15737.0,14,81,328.68,0
15738.0,18,176,372.82,0
15739.0,65,8,20.19,0
15740.0,48,9,22.25,0
15743.0,15,88,412.18,0
15744.0,77,3,0.8699999999999999,0
15745.0,8,65,277.59,0
15746.0,133,29,41.83,0
15747.0,12,93,228.74,0
15748.0,39,21,78.46000000000001,0
15749.0,234,15,46.24,1
15750.0,2,295,717.3,0
15752.0,39,412,722.04,4
15753.0,304,1,0.55,1
15754.0,50,29,77.72,0
15755.0,0,149,474.8,0
15756.0,60,192,475.63,0
15757.0,65,45,122.83,0
15758.0,24,9,39.85,0
15759.0,217,7,36.22,1
15762.0,64,37,148.07,0
15763.0,31,63,431.72,0
15764.0,80,188,532.9,0
15766.0,63,11,35.29,0
15768.0,115,28,253.28,0
15769.0,6,147,300.67,0
15773.0,5,10,13.34,0
15774.0,68,25,120.05,0
15775.0,244,7,17.3,1
15776.0,132,18,75.31,0
15777.0,240,22,88.78999999999999,1
15780.0,183,29,120.57000000000001,1
15781.0,24,21,85.3,0
15782.0,9,44,283.71,0
15783.0,10,14,48.11,0
15785.0,29,87,282.74,0
15786.0,43,280,788.43,0
15787.0,25,206,445.93,0
15789.0,357,25,24.96,1
15790.0,9,35,119.85,0
15791.0,43,76,252.47,0
15793.0,8,13,53.81999999999999,0
15795.0,149,42,128.44,1
15796.0,0,135,563.95,0
15797.0,112,8,33.85,0
15799.0,75,98,222.21,0
15800.0,106,119,322.81,0
15801.0,45,69,210.6,0
15802.0,142,3,1354.26,0
15803.0,50,8,13.99,0
15804.0,0,274,1121.76,4
15805.0,22,307,845.65,4
15806.0,45,31,62.13,0
15807.0,49,48,123.9,0
15808.0,305,210,754.6,1
15809.0,35,43,176.66,0
15810.0,78,112,299.48,0
15811.0,16,139,491.76,0
15812.0,106,41,207.12,0
15813.0,207,40,151.0,1
15814.0,2,74,250.71,0
15815.0,63,49,105.86,0
15819.0,48,123,246.2,0
15820.0,319,17,38.24,1
15821.0,43,62,229.18,0
15822.0,2,33,111.19,0
15823.0,336,17,85.19,1
15825.0,171,20,176.79,1
15826.0,50,69,223.19,0
15827.0,72,134,629.87,0
15829.0,98,51,53.69,0
15830.0,28,41,122.84,0
15831.0,57,69,186.38,0
15832.0,253,54,124.75,1
15834.0,69,276,1249.87,4
15835.0,43,50,153.65,0
15836.0,44,12,112.34,0
15837.0,64,24,98.19,0
15838.0,10,169,335.86,0
15839.0,24,65,148.81,0
15840.0,58,28,57.9,0
15841.0,63,50,69.92,0
15843.0,303,8,57.15,1
15844.0,45,11,19.73,0
15845.0,17,140,390.21,0
15847.0,37,22,73.7,0
15850.0,18,97,151.69,0
15852.0,186,22,73.81,1
15853.0,51,30,44.08,0
15854.0,3,140,411.05,0
15855.0,136,80,150.88,0
15856.0,3,653,1183.5,4
15857.0,18,14,13.2,0
15858.0,15,191,440.69,0
15860.0,40,142,488.41,0
15861.0,11,547,1186.67,4
15862.0,7,147,402.47,0
15863.0,25,18,66.76,0
15864.0,21,24,67.84,0
15865.0,40,40,224.44,0
15866.0,100,45,174.25,0
15867.0,4,463,1589.46,4
15869.0,276,15,32.13,1
15870.0,32,76,136.94,0
15872.0,14,128,265.34,0
15874.0,62,137,759.63,0
15877.0,1,131,242.3,0
15880.0,368,106,229.12,1
15881.0,311,32,103.44,1
15882.0,198,24,45.980000000000004,1
15883.0,1,49,144.78,0
15885.0,92,18,102.35,0
15886.0,59,12,35.97,0
15888.0,79,14,32.95,0
15889.0,156,93,268.77,1
15891.0,226,62,164.41,1
15894.0,252,41,82.49000000000001,1
15895.0,149,11,21.83,1
15897.0,193,24,50.21,1
15898.0,0,87,287.85,0
15899.0,368,4,16.5,1
15900.0,23,51,103.61,0
15901.0,16,116,243.55,0
15903.0,9,75,166.56,0
15904.0,7,30,88.6,0
15906.0,19,151,515.11,0
15907.0,3,249,644.97,0
15909.0,173,7,13.02,1
15910.0,0,267,484.0,0
15912.0,177,19,39.82,1
15916.0,15,160,613.8,0
15917.0,247,12,61.8,1
15918.0,190,40,100.57,1
15919.0,19,143,352.44,0
15920.0,153,60,129.56,1
15921.0,172,25,94.68,1
15922.0,371,12,51.45,1
15923.0,372,21,59.11,1
15925.0,193,12,34.75,1
15930.0,66,21,84.48,0
15932.0,3,119,184.75,0
15933.0,20,74,158.04,0
15935.0,238,12,327.54,1
15937.0,63,7,16.6,0
15938.0,111,18,41.77,0
15939.0,89,77,140.63,0
15940.0,310,2,12.95,1
15942.0,133,14,37.21,0
15944.0,276,6,30.5,1
15945.0,364,2,5.5,1
15947.0,82,29,116.64,0
15948.0,7,60,151.29,0
15949.0,16,19,34.67,0
15950.0,1,103,366.63,0
15951.0,0,43,170.63,0
15952.0,33,91,298.08,0
15953.0,14,103,289.69,0
15955.0,23,185,530.07,0
15957.0,31,42,117.09,0
15958.0,73,7,27.89,0
15963.0,19,28,67.48,0
15965.0,16,122,279.1,0
15967.0,22,84,240.88,0
15969.0,2,21,162.45,0
15970.0,303,11,28.6,1
15971.0,17,35,81.39,0
15973.0,235,6,39.61,1
15974.0,38,177,498.34,0
15975.0,83,24,51.440000000000005,0
15976.0,164,98,235.95,1
15977.0,16,65,194.96,0
15978.0,76,49,96.17999999999999,0
15980.0,88,43,89.12,0
15981.0,24,97,214.15,0
15983.0,21,113,237.4,0
15984.0,2,275,753.8100000000001,0
15985.0,122,38,67.77,0
15986.0,29,14,12.559999999999999,0
15987.0,11,140,301.65,0
15988.0,18,27,93.2,0
15990.0,43,52,158.85,0
15992.0,3,3,18.33,0
15993.0,8,560,1271.81,4
15994.0,54,35,118.58,0
15996.0,87,131,525.91,0
15998.0,36,509,1295.94,4
16000.0,2,9,30.11,0
16003.0,29,103,516.9,0
16005.0,11,218,517.44,0
16006.0,210,8,12.620000000000001,1
16007.0,47,385,687.66,4
16008.0,23,33,69.68,0
16009.0,21,90,298.25,0
16010.0,245,86,191.25,1
16011.0,7,212,448.65,0
16012.0,34,94,243.23,0
16013.0,3,151,444.63,0
16014.0,35,148,413.5,0
16015.0,3,184,236.72,0
16016.0,2,237,728.91,0
16017.0,46,32,85.62,0
16018.0,38,28,92.51,0
16019.0,1,165,556.88,0
16020.0,16,46,112.45,0
16022.0,259,76,251.48,1
16023.0,45,101,316.06,0
16024.0,11,64,71.35,0
16025.0,29,28,55.339999999999996,0
16026.0,42,32,41.14,0
16027.0,91,17,298.66,0
